Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	organism	sample_name	isolate	isolation_source	collection_date	geographic_location	tissue	development_stage
DRR286411	2022-06-07 13:06:50	2022-06-07 13:06:52	15970071	4791021300	15970071	300	1489		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286411	DRX275868		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242817	SAMD00293167	simple	105610	Montipora efflorescens	SAMD00293167							no					AORI	DRA011820		public	8A7FCCFA4E31015CA91379855E86C92B	5821655A6AC035706E71174D4296A969	Montipora efflorescens	Mont_egg						Egg
DRR286412	2022-06-07 13:06:50	2022-06-07 13:07:33	20789097	6236729100	20789097	300	1935		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286412	DRX275869		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242818	SAMD00293168	simple	105610	Montipora efflorescens	SAMD00293168							no					AORI	DRA011820		public	FA9EE0FEE3BD23EB0A40527DBD51A918	64543B0CB4A69D6B072CE760C6C3452C	Montipora efflorescens	Mont_planula_1dpf						Planula larvae
DRR286408	2022-06-07 13:06:50	2022-06-07 13:08:14	15192910	4557873000	15192910	300	1422		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286408	DRX275865		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242819	SAMD00293169	simple	105610	Montipora efflorescens	SAMD00293169							no					AORI	DRA011820		public	431A85622BAC9B379F022B8D2555E6F1	66686BAADE5AC862B1D13FF22C8696D3	Montipora efflorescens	Mont_planula_4dpf						Planula larvae
DRR286409	2022-06-07 13:06:50	2022-06-07 13:08:40	17600680	5280204000	17600680	300	1651		https://sra-download.ncbi.nlm.nih.gov/traces/dra4/DRR/000279/DRR286409	DRX275866		RNA-Seq	RANDOM	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242820	SAMD00293170	simple	246299	Montipora cactus	SAMD00293170							no					AORI	DRA011820		public	EBF3C4CE01745F0B2CD8EB85CC436CBC	5A13F8754F529A8B753B3707539FD9F8	Montipora cactus	Mont_sperm						Sperm
DRR286407	2022-06-07 13:06:50	2022-06-07 13:06:02	21842337	4412152074	21842337	202	1276		https://sra-download.ncbi.nlm.nih.gov/traces/dra1/DRR/000279/DRR286407	DRX275864		RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242821	SAMD00293171	simple	246299	Montipora cactus	SAMD00293171							no					AORI	DRA011820		public	84617DB7D30518073E9B4A569DB5F41D	F9BEB31E7DE3D64B390F52F370141C95	Montipora cactus	Mcac_adult						Adult
DRR286410	2022-06-07 13:06:50	2022-06-07 13:07:09	24351874	4919078548	24351874	202	1408		https://sra-download.ncbi.nlm.nih.gov/traces/dra1/DRR/000279/DRR286410	DRX275867		RNA-Seq	PolyA	TRANSCRIPTOMIC	PAIRED	400	0	ILLUMINA	Illumina NovaSeq 6000	DRP008629	PRJDB11460	3	847070	DRS242822	SAMD00293172	simple	105610	Montipora efflorescens	SAMD00293172							no					AORI	DRA011820		public	7F57E6E61F332BC13874CDDE15A6D834	CFD029EF8A55DEE63093FECCC91FC94F	Montipora efflorescens	Meff_adult						Adult
SRR18650999	2022-04-09 07:39:25	2022-04-06 00:30:33	95696808	28708968660	95696808	299	8338		https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18650999/SRR18650999	SRX14754049	Illumina_MON_1	WGS	PCR	GENOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP367755	PRJNA812941		812941	SRS12515359	SAMN26442120	simple	2924933	Montipora sp. Colony 1 RG-2022	MON_UAR_061801							no					UNIVERSITY OF CALIFORNIA SANTA CRUZ	SRA1398535		public	BAF8C0A3FB4FFD040E65079245887054	8F9722A746E7E632D2A596390A59E3B8	Montipora sp. Colony 1 RG-2022		Colony 1	coral reef	2018	Pacific Ocean	coral tissue
ERR2017828	2017-08-27 07:48:32	2017-12-27 10:07:00	22277976	2227797600	22277976	100	1426		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017828.sralite.1	ERX2077410	Treat-M1J2	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801507	SAMEA104142489	simple	46705	Montipora digitata	SAMEA104142489							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	22C276247126FAFD50E91F9124D5B915	4B05A24F986B76FB3E422B20E984BCE3	Montipora digitata	Mdigitata7	M1J2				Whole colony	Adult
ERR2017829	2017-08-27 07:48:32	2017-12-27 10:08:23	18815511	1881551100	18815511	100	1201		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017829.sralite.1	ERX2077411	Control-M2B1p	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801508	SAMEA104142490	simple	46705	Montipora digitata	SAMEA104142490							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	0DBA110BEB485C00E60D7C32DFDFC918	435B314B64EA694A1EF550F0D5A92B07	Montipora digitata	Mdigitata8	M2B1				Whole colony	Adult
ERR2017830	2017-08-27 07:48:32	2017-12-27 10:08:41	36580086	3658008600	36580086	100	2476		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017830.sralite.1	ERX2077412	Control-M2D1p	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801509	SAMEA104142491	simple	46705	Montipora digitata	SAMEA104142491							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	763DD46146818A406C0EBF9BCC95A273	5FB274A94627D3A688958A11622F8CCF	Montipora digitata	Mdigitata9	M2D1				Whole colony	Adult
ERR2017831	2017-08-27 07:48:32	2017-12-27 10:09:14	21143039	2114303900	21143039	100	1348		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017831.sralite.1	ERX2077413	Treat-M2G1	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801510	SAMEA104142492	simple	46705	Montipora digitata	SAMEA104142492							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	BB44C661D5A1726B32D6049F69343A0A	16D605C0C79DEFC7828248AE4DD38DA4	Montipora digitata	Mdigitata10	M2G1				Whole colony	Adult
ERR2017832	2017-08-27 07:48:32	2017-12-27 10:09:08	29807880	2980788000	29807880	100	2018		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017832.sralite.1	ERX2077414	Treat-M2G1p	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801511	SAMEA104142493	simple	46705	Montipora digitata	SAMEA104142493							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	E85880802FF89108ACAE51AA81193BE6	18A667343AB6708839C45A3EA96D42EA	Montipora digitata	Mdigitata11	M2G1p				Whole colony	Adult
ERR2017833	2017-08-27 07:48:32	2017-12-27 10:10:11	24129520	2412952000	24129520	100	1554		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017833.sralite.1	ERX2077415	Treat-M2I1	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801512	SAMEA104142494	simple	46705	Montipora digitata	SAMEA104142494							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	426653E0B205C7AD999CC53FB27013A0	E8E59DF2795A57DFB0487F38C0DDA239	Montipora digitata	Mdigitata12	M2l1				Whole colony	Adult
ERR2017834	2017-08-27 07:48:32	2017-12-27 10:11:21	26320828	2632082800	26320828	100	1785		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017834.sralite.1	ERX2077416	Treat-M2I1p	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801513	SAMEA104142495	simple	46705	Montipora digitata	SAMEA104142495							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	CFD74E2B84EAC04EB5B3404141316061	161F44D6A979629A254EC79AEF3F7124	Montipora digitata	Mdigitata13	M2l1p				Whole colony	Adult
ERR2017835	2017-08-27 07:48:32	2017-12-27 10:12:43	32536725	3253672500	32536725	100	1879		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017835.sralite.1	ERX2077417	Control-M1B1	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801514	SAMEA104142496	simple	46705	Montipora digitata	SAMEA104142496							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	EB47D3AF58C957E7E4600D89277343CA	0ACD737CAA85EAB856F2DF7D48498499	Montipora digitata	Mdigitata14	M1B1				Whole colony	Adult
ERR2017836	2017-08-27 07:48:32	2017-12-27 10:13:04	37455803	3745580300	37455803	100	2156		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017836.sralite.1	ERX2077418	Control-M1D1	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801515	SAMEA104142497	simple	46705	Montipora digitata	SAMEA104142497							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	35293686C534F851F054463D1599BD7D	3A649909B6A3D9F68C0666EBB091CC30	Montipora digitata	Mdigitata15	M1D1				Whole colony	Adult
ERR2017837	2017-08-27 07:48:32	2017-12-27 10:12:37	29410403	2941040300	29410403	100	1711		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017837.sralite.1	ERX2077419	Control-M2A1pb	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801516	SAMEA104142498	simple	46705	Montipora digitata	SAMEA104142498							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	70EE579D32E07217AC5FC1469F2ADB19	4D3D168C79821586BF492EF4E80BF00E	Montipora digitata	Mdigitata16	M2A1pb				Whole colony	Adult
ERR2017838	2017-08-27 07:48:32	2017-12-27 10:14:41	38369560	3836956000	38369560	100	2218		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017838.sralite.1	ERX2077420	Treat-M1G1b	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801517	SAMEA104142499	simple	46705	Montipora digitata	SAMEA104142499							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	1CD5DA79E7220FD881693A75E0429599	69F482D10A3EB12DE874891F8C880F13	Montipora digitata	Mdigitata17	M1G1b				Whole colony	Adult
ERR2017839	2017-08-27 07:48:32	2017-12-27 10:14:38	34148531	3414853100	34148531	100	1975		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017839.sralite.1	ERX2077421	Treat-M2F1	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801518	SAMEA104142500	simple	46705	Montipora digitata	SAMEA104142500							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	BE922AA8422B2F1F9C156D5406A1633A	45E3FFC5FC01FA819AFE24BC48DD9115	Montipora digitata	Mdigitata18	M2F1				Whole colony	Adult
ERR2017840	2017-08-27 07:48:32	2017-12-27 10:14:44	36297438	3629743800	36297438	100	2096		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/ERR002/017/ERR2017840.sralite.1	ERX2077422	Treat-M2J1	RNA-Seq	Oligo-dT	TRANSCRIPTOMIC	PAIRED	115	0	ILLUMINA	Illumina HiSeq 2500	ERP023791	PRJEB21531		400759	ERS1801519	SAMEA104142501	simple	46705	Montipora digitata	SAMEA104142501							no					DEPARTMENT OF EARTH AND ENVIRONMENTAL  SCIENCES PA	ERA965854		public	22A937B55C243432DF2A18B029F286B0	492971C557C42D68C55F49C89FEDFF98	Montipora digitata	Mdigitata19	M2J1				Whole colony	Adult
SRR5858243	2017-07-21 15:51:12	2017-07-21 14:49:53	98229474	29468842200	98229474	300	11267		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/858/SRR5858243.sralite.1	SRX3027006	Maqe_R1	RNA-Seq	RT-PCR	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 4000	SRP113312	PRJNA395352		395352	SRS2376074	SAMN07375604	simple	105609	Montipora aequituberculata	Maqe_S13_L004_R1_001.fastq							no					UNIVERSITY OF SOUTHERN CALIFORNIA	SRA590118		public	EC1664124D693C98D704071B92C9C44C	8241694BA99AD4F4243F6EEFFF7FBC74	Montipora aequituberculata		Maqe_R1	live specimen	2015-06	Australia: Central Great Barrier Reef, Pelorus Reef	coral fragments, frozen in LN2	adult
SRR5453739	2017-06-26 09:55:12	2017-04-18 11:57:46	19857733	3018375416	19857733	152	1955		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453739.sralite.1	SRX2741905		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128508	SAMN06560384	simple	46704	Montipora capitata	Mcap_KA2							no					GEO	SRA554894		public	DDF9924A3D73619A099F4EF082242B64	999276ED3C2D12462369EB37F6703F45	Montipora capitata		Coral colony with growth anomaly	Kiholo	2013-10-13	USA: Hawaii	Coral growth anomaly tissue
SRR5453740	2017-06-26 09:55:12	2017-04-18 11:59:03	25900213	3936832376	25900213	152	2544		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453740.sralite.1	SRX2741906		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128509	SAMN06560385	simple	46704	Montipora capitata	Mcap_KA3							no					GEO	SRA554894		public	8573B75D7002FB9605515FD47DC4627C	1B6E0539D2CB38AE82BF5BE827584FC8	Montipora capitata		Coral colony with growth anomaly	Kiholo	2013-10-13	USA: Hawaii	Coral growth anomaly tissue
SRR5453741	2017-06-26 09:55:12	2017-04-18 11:58:24	20203507	3070933064	20203507	152	1992		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453741.sralite.1	SRX2741907		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128513	SAMN06560386	simple	46704	Montipora capitata	Mcap_KA5							no					GEO	SRA554894		public	AD678EEBE0D539C7FBCF2D70DD2C1DDB	1FD53F025054A235168E0A80C724B05F	Montipora capitata		Coral colony with growth anomaly	Kiholo	2013-10-13	USA: Hawaii	Coral growth anomaly tissue
SRR5453742	2017-06-26 09:55:12	2017-04-18 12:01:33	19868643	3020033736	19868643	152	1911		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453742.sralite.1	SRX2741908		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128515	SAMN06560396	simple	46704	Montipora capitata	Mcap_KH1							no					GEO	SRA554894		public	A56E1011EEAAF72DF8FCF9E3D43EB1F5	D3F1E2E8F630518119958FEC2352E8B0	Montipora capitata		Healthy coral colony	Kiholo	2013-10-13	USA: Hawaii	Coral healthy tissue
SRR5453743	2017-06-26 09:55:12	2017-04-18 11:59:36	22916841	3483359832	22916841	152	2197		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453743.sralite.1	SRX2741909		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128510	SAMN06560397	simple	46704	Montipora capitata	Mcap_KH2							no					GEO	SRA554894		public	B5F01A516EB9A0BDCA24285780530501	7A489CA08F32C748A667A94F6D3E284F	Montipora capitata		Healthy coral colony	Kiholo	2013-10-13	USA: Hawaii	Coral healthy tissue
SRR5453744	2017-06-26 09:55:12	2017-04-18 11:58:52	22680422	3447424144	22680422	152	2171		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453744.sralite.1	SRX2741910		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128511	SAMN06560398	simple	46704	Montipora capitata	Mcap_KH8							no					GEO	SRA554894		public	A67330162361FF34577A4429CF313EE2	60EDECA3FC23ED3290B1E4D7BE7734A3	Montipora capitata		Healthy coral colony	Kiholo	2013-10-13	USA: Hawaii	Coral healthy tissue
SRR5453745	2017-06-26 09:55:12	2017-04-18 11:59:47	21210584	3224008768	21210584	152	2029		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453745.sralite.1	SRX2741911		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128512	SAMN06560405	simple	46704	Montipora capitata	Mcap_KU2							no					GEO	SRA554894		public	27D61C4E62B6148D4EAF370644643229	679B24CF70D0A1E5874244D8D748D2EE	Montipora capitata		Coral colony with growth anomaly	Kiholo	2013-10-13	USA: Hawaii	Coral healthy tissue from colony with growth anomaly
SRR5453746	2017-06-26 09:55:12	2017-04-18 11:59:20	23260055	3535528360	23260055	152	2239		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453746.sralite.1	SRX2741912		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128514	SAMN06560406	simple	46704	Montipora capitata	Mcap_KU3							no					GEO	SRA554894		public	C78B72BDB0E9F4BBD23028DCC84769D2	05E5E6004748536E67A7A105D6E0B9CB	Montipora capitata		Coral colony with growth anomaly	Kiholo	2013-10-13	USA: Hawaii	Coral healthy tissue from colony with growth anomaly
SRR5453747	2017-06-26 09:55:12	2017-04-18 11:59:06	21770429	3309105208	21770429	152	2085		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453747.sralite.1	SRX2741913		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128516	SAMN06560407	simple	46704	Montipora capitata	Mcap_KU5							no					GEO	SRA554894		public	18C6EBD53AD6E47D4B1F4A135E976B89	6C50C4EF10543467FA9E2883A44B31CF	Montipora capitata		Coral colony with growth anomaly	Kiholo	2013-10-13	USA: Hawaii	Coral healthy tissue from colony with growth anomaly
SRR5453749	2017-06-26 09:55:12	2017-04-18 12:01:30	29200398	4438460496	29200398	152	2945		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453749.sralite.1	SRX2741915		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128518	SAMN06560381	simple	46704	Montipora capitata	Mcap_WA1							no					GEO	SRA554894		public	1A5467C9EF54F203D23AC5FC8BBEF4CA	B4505F8AED78D15640FC7114D1A91A45	Montipora capitata		Coral colony with growth anomaly	Waiopae	2013-01-17	USA: Hawaii	Coral growth anomaly tissue
SRR5453751	2017-06-26 09:55:12	2017-04-18 12:14:45	19505248	2964797696	19505248	152	1860		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453751.sralite.1	SRX2741917		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128520	SAMN06560387	simple	46704	Montipora capitata	Mcap_WA12							no					GEO	SRA554894		public	047A8CC24C0A15642FC662206526931A	A9200EBEE9787D699E45D53EC355C03E	Montipora capitata		Coral colony with growth anomaly	Waiopae	2013-02-28	USA: Hawaii	Coral growth anomaly tissue
SRR5453750	2017-06-26 09:55:12	2017-04-18 12:03:48	30752947	4674447944	30752947	152	3107		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453750.sralite.1	SRX2741916		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128519	SAMN06560382	simple	46704	Montipora capitata	Mcap_WA2							no					GEO	SRA554894		public	64B19F485CDB9EB56D5BF27FB36D319A	5222518FA8497BBAB3C2223601956145	Montipora capitata		Coral colony with growth anomaly	Waiopae	2013-01-17	USA: Hawaii	Coral growth anomaly tissue
SRR5453752	2017-06-26 09:55:12	2017-04-18 12:03:07	32923916	5004435232	32923916	152	3314		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453752.sralite.1	SRX2741918		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128521	SAMN06560383	simple	46704	Montipora capitata	Mcap_WA3							no					GEO	SRA554894		public	C2B79740245861AAACBB546EA50B0B05	29A406D82CFFC4547E0C10864C695835	Montipora capitata		Coral colony with growth anomaly	Waiopae	2013-01-17	USA: Hawaii	Coral growth anomaly tissue
SRR5453753	2017-06-26 09:55:12	2017-04-18 12:02:02	20723270	3149937040	20723270	152	1964		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453753.sralite.1	SRX2741919		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128522	SAMN06560388	simple	46704	Montipora capitata	Mcap_WA5							no					GEO	SRA554894		public	50762A8D71AE48CB6838A9CE48A60C7B	DE894590BF6D51990B872A7E1D4160B2	Montipora capitata		Coral colony with growth anomaly	Waiopae	2013-02-28	USA: Hawaii	Coral growth anomaly tissue
SRR5453748	2017-06-26 09:55:12	2017-04-18 11:58:24	18612018	2829026736	18612018	152	1781		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453748.sralite.1	SRX2741914		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128517	SAMN06560389	simple	46704	Montipora capitata	Mcap_WA8							no					GEO	SRA554894		public	367A2DAE23AE2242F56E164EFCE10AEC	77287E7CE31F0CF081F815B1E8E551B2	Montipora capitata		Coral colony with growth anomaly	Waiopae	2013-02-28	USA: Hawaii	Coral growth anomaly tissue
SRR5453756	2017-06-26 09:55:12	2017-04-18 12:01:17	25031794	3804832688	25031794	152	2534		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453756.sralite.1	SRX2741922		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128525	SAMN06560390	simple	46704	Montipora capitata	Mcap_WH1							no					GEO	SRA554894		public	1F42326B3F42CCCFC363108545FA0580	89BEA2F8C6AB81986333EE38B943295F	Montipora capitata		Healthy coral colony	Waiopae	2013-01-17	USA: Hawaii	Coral healthy tissue
SRR5453759	2017-06-26 09:55:12	2017-04-18 12:03:18	27075840	4115527680	27075840	152	2663		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453759.sralite.1	SRX2741925		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128528	SAMN06560393	simple	46704	Montipora capitata	Mcap_WH12							no					GEO	SRA554894		public	A88F06581F8C048C82CCD758994DCFF6	E206DC5B05CF926C060AE548F53B456F	Montipora capitata		Healthy coral colony	Waiopae	2013-02-28	USA: Hawaii	Coral healthy tissue
SRR5453758	2017-06-26 09:55:12	2017-04-18 12:04:54	30179319	4587256488	30179319	152	3040		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/453/SRR5453758.sralite.1	SRX2741924		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP104140	PRJNA377366		377366	SRS2128527	SAMN06560391	simple	46704	Montipora capitata	Mcap_WH2							no					GEO	SRA554894		public	F9EA7306A1A148F96B18901509E8B528	76A700FC610F9DA6E6CFF58EE7A556C0	Montipora capitata		Healthy coral colony	Waiopae	2013-01-17	USA: Hawaii	Coral healthy tissue
