SRR7042978	SRR7062295	SRR7062350	SRR7043704	SRR7058616	SRR7058566	SRR7055829	SRR7058378	SRR7058606	SRR7059699	SRR7043013	SRR7046161	SRR6987146	SRR7041301	SRR7040514	SRR6964364	SRR6986864	SRR6951744	SRR6963586	SRR6963878	SRR7039808	SRR6951423	SRR6952431	SRR6963891	SRR6914609	SRR6914908	SRR6934388	SRR6934542	SRR6942678	SRR6942729	SRR6914151	SRR6935629	Pacuta_HTAC_TP1_1653	Pacuta_HTHC_TP6_1721	Pacuta_ATHC_TP10_1205	Pacuta_ATAC_TP5_1059	Pacuta_HTHC_TP1_2210	Pacuta_HTHC_TP11_1416	Pacuta_ATHC_TP8_2861	Pacuta_HTHC_TP5_1168	Pacuta_HTAC_TP7_1487	Pacuta_ATAC_TP6_1050	Pacuta_ATAC_TP7_1047	Pacuta_ATHC_TP1_2977	Pacuta_HTHC_TP4_1169	Pacuta_ATHC_TP11_2879	Pacuta_ATHC_TP7_1281	Pacuta_HTAC_TP5_1571	Pacuta_ATHC_TP1_1207	Pacuta_HTAC_TP8_1329	Pacuta_ATHC_TP9_2979	Pacuta_HTHC_TP3_2527	Pacuta_ATHC_TP6_2999	Pacuta_ATHC_TP3_1219	Pacuta_HTAC_TP3_2026	Pacuta_ATHC_TP10_2197	Pacuta_HTAC_TP5_1303	Pacuta_HTAC_TP6_1330	Pacuta_ATHC_TP11_2668	Pacuta_HTHC_TP1_1676	Pacuta_HTAC_TP10_1225	Pacuta_HTHC_TP3_1418	Pacuta_ATHC_TP4_2993	Pacuta_ATHC_TP5_1296	Pacuta_ATAC_TP7_1445	Pacuta_HTAC_TP9_1302	Pacuta_HTAC_TP9_1486	Pacuta_ATAC_TP1_1775	Pacuta_HTAC_TP6_1744	Pacuta_ATAC_TP6_1468	Pacuta_ATHC_TP5_2212	Pacuta_ATAC_TP10_1159	Pacuta_ATAC_TP8_1755	Pacuta_ATAC_TP9_1141	Pacuta_ATAC_TP1_1043	Pacuta_ATAC_TP6_1542	Pacuta_HTHC_TP4_1343	Pacuta_HTHC_TP7_1427	Pacuta_ATHC_TP3_2750	Pacuta_HTAC_TP4_1581	Pacuta_ATHC_TP1_2743	Pacuta_HTHC_TP8_1184	Pacuta_ATAC_TP10_1641	Pacuta_ATAC_TP3_1471	Pacuta_HTAC_TP8_1765	Pacuta_HTAC_TP11_1647	Pacuta_HTHC_TP4_2195	Pacuta_HTAC_TP11_1582	Pacuta_ATAC_TP4_2002	Pacuta_HTAC_TP4_1701	Pacuta_ATAC_TP5_1563	Pacuta_ATHC_TP8_2564	Pacuta_ATAC_TP1_2363	Pacuta_HTAC_TP1_2005	Pacuta_ATAC_TP4_1060	Pacuta_HTAC_TP3_1617	Pacuta_HTHC_TP10_1732	Pacuta_HTHC_TP1_1239	Pacuta_HTHC_TP10_1238	Pacuta_ATHC_TP7_2409	Pacuta_HTHC_TP7_1090	Pacuta_ATAC_TP10_1559	Pacuta_ATAC_TP5_1757	Pacuta_HTHC_TP7_1820	Pacuta_ATAC_TP9_1594	Pacuta_HTAC_TP10_1536	Pacuta_ATHC_TP10_2550	Pacuta_HTHC_TP11_2185	Pacuta_HTHC_TP5_1415	Pacuta_ATAC_TP11_2306	Pacuta_HTHC_TP5_2087	Pacuta_ATHC_TP11_1147	Pacuta_HTAC_TP11_1596	Pacuta_ATAC_TP4_1762	Pacuta_HTAC_TP5_1707	Pacuta_ATHC_TP3_2534	Pacuta_HTAC_TP9_1696	Pacuta_HTHC_TP8_1709	Pacuta_ATAC_TP7_2413	Pacuta_HTAC_TP10_2064	Pacuta_HTHC_TP3_1227	Pacuta_HTHC_TP6_1595	Pacuta_HTHC_TP8_2304	Pacuta_HTHC_TP9_2202	Pacuta_ATAC_TP3_1041	Pacuta_HTHC_TP6_1138	Pacuta_ATHC_TP7_2878	Pacuta_HTAC_TP1_2414	Pacuta_HTAC_TP7_1728	Pacuta_ATAC_TP11_1103	Pacuta_ATHC_TP9_2873	Pacuta_ATHC_TP4_1220	Pacuta_HTHC_TP9_2305	Pacuta_HTAC_TP6_1466	Pacuta_HTHC_TP10_2300	Pacuta_ATHC_TP5_2877	Pacuta_ATHC_TP6_2870	Pacuta_ATAC_TP3_1637	Pacuta_ATHC_TP9_1451	Pacuta_HTAC_TP8_2513	Pacuta_HTHC_TP9_1131	Pacuta_ATAC_TP8_2012	Pacuta_ATAC_TP9_2357	Pacuta_ATHC_TP6_1254	Pacuta_HTAC_TP3_1642	Pacuta_HTAC_TP7_2072	Pacuta_ATHC_TP8_1459	Pacuta_ATAC_TP8_1051	Pacuta_HTAC_TP4_1767	Pacuta_ATAC_TP11_1777	Pacuta_ATHC_TP4_2733
Pacuta_ATHC_TP11_2879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218506	0.187201	0.268985	0.250353	0.293407	0.479703	0.479926	0.480146	0.479395	0.479918	0.482688	0.479628	0.481534	0.5	0.484231	0.483605	0.485357	0.485832	0.475054	0.475657	0.475947	0.476341	0.476317	0.477597	0.476134	0.458949	0.477319	0.464685	0.466529	0.468093	0.469644	0.472138	0.295874	0.289836	0.29482	0.296797	0.299101	0.304079	0.304435	0.289452	0.293767	0.293907	0.300254	0.29897	0.300593	0.303014	0.306585	0.306643	0.289653	0.290737	0.21701	0.213205	0.211554	0.227071	0.227929	0.229393	0.229873	0.229666	0.229256	0.229786	0.218498	0.217477	0.219666	0.217752	0.219442	0.222836	0.222852	0.226217	0.224597	0.221131	0.221097	0.219712	0.218727	0.219873	0.217755	0.256897	0.168995	0.251452	0.25517	0.252894	0.25364	0.253504	0.253284	0.25372	0.255408	0.254922	0.24685	0.247772	0.248831	0.248897	0.248637	0.249529	0.249843	0.250435	0.250831	0.252173	0.251998	0.238255	0.23684	0.246325	0.243135	0.24324	0.245593	0.244655	0.244606	0.241165	0.241557	0.239586	0.240996	0.238857	0.239307	0.228378	0.209031	0.209134	0.214449	0.217768	0.221478	0.223303	0.226313
Pacuta_HTHC_TP4_1169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214837	0.183418	0.266129	0.247212	0.290904	0.477702	0.4787	0.479422	0.478768	0.478874	0.480962	0.479275	0.5	0.481534	0.482424	0.483249	0.484299	0.483861	0.473233	0.47452	0.474822	0.475291	0.475153	0.475782	0.475429	0.45797	0.474652	0.46363	0.46502	0.467118	0.468672	0.470674	0.293109	0.288074	0.292557	0.294878	0.29714	0.302133	0.302155	0.286841	0.291303	0.291114	0.297966	0.296881	0.298791	0.30072	0.304125	0.304536	0.287347	0.288253	0.214542	0.211135	0.209153	0.224827	0.225959	0.22691	0.227924	0.227688	0.227106	0.227639	0.216393	0.215186	0.217537	0.215436	0.217179	0.220669	0.220621	0.224146	0.222661	0.218808	0.218952	0.217838	0.216657	0.217433	0.214948	0.25465	0.166752	0.249174	0.253185	0.250241	0.251154	0.251552	0.251275	0.251608	0.253309	0.252768	0.244909	0.245512	0.246782	0.246861	0.246416	0.247442	0.247789	0.248588	0.248834	0.250039	0.250031	0.235893	0.234573	0.244233	0.240735	0.241172	0.243216	0.242546	0.242494	0.239245	0.239345	0.237243	0.238858	0.236547	0.237079	0.226129	0.207433	0.207332	0.21212	0.215151	0.219099	0.220868	0.224384
Pacuta_ATHC_TP1_2977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211771	0.180267	0.264785	0.244508	0.287729	0.475877	0.477955	0.478712	0.478009	0.47818	0.480324	0.5	0.479275	0.479628	0.480231	0.480434	0.481973	0.481402	0.472861	0.473867	0.474232	0.474891	0.475066	0.4755	0.475327	0.457224	0.472429	0.463677	0.464372	0.466454	0.468354	0.470569	0.289988	0.285527	0.290927	0.293455	0.295367	0.299551	0.299673	0.285374	0.289892	0.289675	0.296931	0.295516	0.297313	0.299323	0.302085	0.302243	0.286279	0.287017	0.213073	0.209637	0.207875	0.222751	0.223847	0.224944	0.225764	0.225346	0.224966	0.225466	0.214869	0.213761	0.216003	0.213771	0.215604	0.2191	0.219093	0.222402	0.220869	0.21752	0.217448	0.215998	0.215134	0.216122	0.212501	0.253046	0.164392	0.247582	0.251294	0.248781	0.249343	0.249744	0.24954	0.24997	0.251426	0.250916	0.243549	0.244248	0.245368	0.245562	0.245071	0.245884	0.246579	0.24711	0.247446	0.248745	0.248527	0.234718	0.233504	0.242858	0.239545	0.23983	0.241925	0.241479	0.241105	0.237833	0.238107	0.236173	0.237516	0.235363	0.235904	0.224747	0.205201	0.205864	0.210687	0.213727	0.217654	0.219118	0.222307
Pacuta_ATAC_TP7_1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.215359	0.184276	0.267879	0.248002	0.29061	0.478734	0.48041	0.481029	0.480649	0.480336	0.5	0.480324	0.480962	0.482688	0.483274	0.482927	0.484326	0.484891	0.475426	0.476131	0.476515	0.477221	0.477037	0.478078	0.476977	0.459787	0.475655	0.465104	0.467433	0.46874	0.470057	0.472799	0.293744	0.288427	0.294264	0.295813	0.298387	0.302587	0.302545	0.288359	0.292734	0.293032	0.298917	0.297931	0.299716	0.301912	0.304726	0.304612	0.288448	0.289599	0.215578	0.212279	0.210231	0.225155	0.226091	0.22747	0.228098	0.227865	0.227435	0.228195	0.217164	0.216091	0.218448	0.216257	0.218254	0.221591	0.22176	0.225184	0.223467	0.219866	0.219878	0.218519	0.217605	0.218544	0.215819	0.255186	0.167363	0.249797	0.253702	0.251287	0.252032	0.25218	0.251789	0.2523	0.253968	0.253742	0.245709	0.246923	0.247788	0.247977	0.247695	0.248569	0.248861	0.249542	0.249877	0.251084	0.250884	0.237286	0.235851	0.245272	0.24219	0.242362	0.244566	0.243813	0.243635	0.240141	0.240554	0.238579	0.239985	0.237957	0.238317	0.22723	0.207551	0.20827	0.213303	0.216532	0.220523	0.22162	0.22474
Pacuta_ATAC_TP6_1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212221	0.180663	0.265202	0.245053	0.287946	0.476175	0.478424	0.47882	0.478491	0.5	0.480336	0.47818	0.478874	0.479918	0.480855	0.48077	0.48197	0.482003	0.473236	0.474288	0.474563	0.474903	0.475261	0.475897	0.475253	0.458182	0.472863	0.463463	0.465095	0.466768	0.468132	0.470985	0.291002	0.285854	0.291655	0.293574	0.296033	0.300058	0.300293	0.286108	0.290561	0.29043	0.296977	0.295793	0.297451	0.299782	0.302748	0.302419	0.286591	0.287621	0.213495	0.209685	0.208145	0.222894	0.224003	0.225154	0.22591	0.22574	0.225282	0.225734	0.215134	0.213942	0.216147	0.21425	0.216012	0.219314	0.219508	0.222795	0.221319	0.217598	0.217826	0.216301	0.215443	0.216287	0.212876	0.253181	0.164849	0.247876	0.251794	0.249264	0.24997	0.250077	0.249812	0.250303	0.251892	0.251423	0.243947	0.24488	0.245987	0.245981	0.24584	0.246535	0.246963	0.247727	0.247969	0.249244	0.249054	0.235329	0.233906	0.243388	0.240103	0.24036	0.242691	0.241972	0.241716	0.238265	0.23858	0.236824	0.238176	0.235881	0.236498	0.225274	0.205549	0.206202	0.2112	0.214266	0.218326	0.219414	0.222527
Pacuta_HTAC_TP7_1487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211303	0.179681	0.264812	0.244358	0.287595	0.475761	0.478081	0.478607	0.5	0.478491	0.480649	0.478009	0.478768	0.479395	0.480571	0.480564	0.48163	0.481871	0.473024	0.473895	0.474313	0.474714	0.474616	0.475506	0.474921	0.457255	0.472411	0.462921	0.464618	0.466332	0.467755	0.470813	0.290559	0.285466	0.291167	0.2931	0.295797	0.29937	0.299793	0.285576	0.290252	0.290024	0.296655	0.295519	0.297362	0.299411	0.302389	0.302148	0.286303	0.287165	0.21307	0.209266	0.207752	0.222591	0.223595	0.224781	0.225535	0.225414	0.224925	0.225403	0.214602	0.213324	0.215826	0.213884	0.215594	0.219004	0.219068	0.222526	0.221047	0.217494	0.217347	0.216078	0.214887	0.216006	0.21297	0.252939	0.164695	0.247611	0.251373	0.248794	0.24968	0.249723	0.249473	0.250048	0.251606	0.251299	0.243649	0.244381	0.245553	0.24589	0.24545	0.246177	0.246619	0.247403	0.247505	0.248783	0.248666	0.234902	0.233521	0.243083	0.239933	0.239967	0.242162	0.241674	0.241403	0.237956	0.238228	0.236547	0.237708	0.235378	0.235984	0.22482	0.205228	0.205975	0.210913	0.213912	0.218062	0.219216	0.22228
Pacuta_HTHC_TP5_1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212451	0.181371	0.266121	0.245633	0.288592	0.476444	0.479597	0.5	0.478607	0.47882	0.481029	0.478712	0.479422	0.480146	0.480867	0.481262	0.482161	0.482389	0.474375	0.47529	0.475624	0.476443	0.476339	0.476486	0.476406	0.459241	0.473272	0.464485	0.465959	0.467583	0.469434	0.472203	0.291247	0.285813	0.29195	0.294205	0.296325	0.300226	0.300468	0.286796	0.291147	0.290973	0.297362	0.296159	0.298033	0.300192	0.302988	0.303059	0.287169	0.288395	0.214193	0.210812	0.208986	0.223343	0.224546	0.225651	0.2263	0.226244	0.225813	0.226291	0.215746	0.214735	0.216963	0.214868	0.216713	0.219705	0.22001	0.223227	0.221794	0.218456	0.218432	0.216822	0.216045	0.217125	0.213858	0.253792	0.165465	0.248052	0.252233	0.249494	0.250282	0.250467	0.250275	0.250561	0.252523	0.251863	0.244201	0.245468	0.246368	0.246407	0.246229	0.24705	0.247361	0.248058	0.248286	0.249472	0.249369	0.235789	0.234578	0.243969	0.240635	0.240985	0.243192	0.242519	0.242187	0.238936	0.239137	0.237068	0.238741	0.236724	0.23702	0.225824	0.205992	0.206747	0.21174	0.215004	0.218806	0.219887	0.223125
Pacuta_ATHC_TP8_2861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212363	0.181555	0.266085	0.245219	0.288201	0.476297	0.5	0.479597	0.478081	0.478424	0.48041	0.477955	0.4787	0.479926	0.480519	0.480588	0.481717	0.482173	0.474759	0.474247	0.475281	0.475686	0.475538	0.476216	0.475947	0.459521	0.473103	0.464137	0.465391	0.467223	0.46916	0.471984	0.291084	0.285541	0.291541	0.294033	0.295875	0.300162	0.300122	0.2865	0.291384	0.291013	0.297146	0.295703	0.297562	0.299749	0.302615	0.302514	0.286893	0.288138	0.213812	0.210201	0.208481	0.222893	0.223901	0.22535	0.225869	0.225691	0.225219	0.225888	0.215288	0.214059	0.216708	0.21463	0.216168	0.219367	0.219683	0.222826	0.221265	0.21807	0.218101	0.216313	0.215767	0.216528	0.213683	0.2533	0.164904	0.247934	0.251716	0.249019	0.25001	0.250109	0.249871	0.25026	0.252077	0.25158	0.243944	0.244948	0.24611	0.246063	0.246069	0.246714	0.247207	0.247739	0.248011	0.249239	0.248819	0.235804	0.234381	0.243526	0.240577	0.240576	0.2427	0.242399	0.241872	0.23845	0.238976	0.237049	0.238483	0.236508	0.237007	0.225475	0.205278	0.206079	0.211354	0.214685	0.218414	0.219273	0.222464
Pacuta_HTHC_TP11_1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212221	0.180293	0.264802	0.244785	0.28775	0.5	0.476297	0.476444	0.475761	0.476175	0.478734	0.475877	0.477702	0.479703	0.480644	0.479904	0.48094	0.48224	0.471409	0.471421	0.472136	0.472792	0.472509	0.474193	0.47247	0.455242	0.472729	0.460599	0.463364	0.464149	0.465926	0.468251	0.291422	0.286077	0.290808	0.292535	0.295085	0.299626	0.29996	0.284868	0.289579	0.289537	0.296028	0.294682	0.296308	0.298613	0.302097	0.301821	0.285062	0.286425	0.212949	0.209142	0.207474	0.222994	0.223581	0.225614	0.225666	0.225302	0.224875	0.22559	0.21439	0.213408	0.21552	0.21323	0.215507	0.218766	0.218938	0.222158	0.220521	0.216818	0.217064	0.215667	0.214738	0.215579	0.212894	0.253392	0.164137	0.247823	0.251241	0.249328	0.250247	0.249598	0.249367	0.249911	0.251735	0.251352	0.243	0.243979	0.244902	0.245071	0.244962	0.245708	0.246012	0.24675	0.247088	0.24837	0.248269	0.23456	0.232888	0.242588	0.239399	0.239439	0.241937	0.240717	0.240729	0.237088	0.237631	0.235865	0.237301	0.234837	0.235573	0.224455	0.204949	0.205342	0.210268	0.213435	0.217659	0.219315	0.222357
Pacuta_HTHC_TP1_2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266464	0.247231	0.255273	0.417006	0.5	0.28775	0.288201	0.288592	0.287595	0.287946	0.29061	0.287729	0.290904	0.293407	0.292834	0.293284	0.29552	0.295327	0.281452	0.282679	0.283528	0.284135	0.283475	0.284687	0.284319	0.261325	0.294466	0.26948	0.270931	0.272728	0.275591	0.278293	0.299931	0.262644	0.268085	0.27093	0.273371	0.279315	0.279966	0.261563	0.266557	0.266455	0.238958	0.237137	0.239053	0.241185	0.246387	0.246667	0.225573	0.227079	0.185664	0.180765	0.178588	0.198074	0.199241	0.200989	0.201913	0.201896	0.201099	0.201802	0.186782	0.18601	0.188692	0.186101	0.180845	0.192281	0.192523	0.196986	0.194497	0.190031	0.190555	0.188683	0.187441	0.188844	0.156783	0.252483	0.110893	0.230432	0.235849	0.232569	0.233503	0.233825	0.233331	0.233923	0.236384	0.235567	0.224974	0.226524	0.227138	0.22739	0.227126	0.228506	0.229032	0.229875	0.230178	0.231977	0.231338	0.215028	0.212709	0.224765	0.220553	0.221358	0.223582	0.223022	0.222757	0.218938	0.219352	0.217422	0.219183	0.215907	0.216388	0.230388	0.212651	0.212446	0.217777	0.22044	0.225365	0.22741	0.231142
Pacuta_ATAC_TP5_1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280825	0.264869	0.309222	0.5	0.417006	0.244785	0.245219	0.245633	0.244358	0.245053	0.248002	0.244508	0.247212	0.250353	0.249723	0.249866	0.252118	0.252151	0.238523	0.239255	0.240791	0.240943	0.240224	0.241531	0.241027	0.217613	0.253149	0.225844	0.227161	0.229215	0.232074	0.235026	0.239524	0.24615	0.252212	0.254942	0.257484	0.26329	0.263703	0.245694	0.250649	0.250842	0.212311	0.210256	0.212372	0.214516	0.219682	0.219771	0.198621	0.200352	0.172679	0.168002	0.165853	0.184798	0.186148	0.188065	0.188859	0.189042	0.188198	0.188565	0.173695	0.172816	0.175599	0.1733	0.168138	0.179363	0.179565	0.183938	0.181685	0.177463	0.177694	0.175612	0.174648	0.17597	0.147406	0.237457	0.0863862	0.212961	0.218247	0.214747	0.215778	0.216113	0.215874	0.216403	0.218613	0.217698	0.207135	0.208821	0.209558	0.209726	0.209875	0.210987	0.211584	0.212118	0.212445	0.214335	0.213479	0.19731	0.194716	0.20721	0.202845	0.203711	0.205672	0.205002	0.205179	0.200873	0.201844	0.199495	0.201492	0.198224	0.198407	0.215066	0.194012	0.194053	0.200309	0.202814	0.208132	0.21015	0.213928
Pacuta_ATHC_TP10_1205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221339	0.194026	0.5	0.309222	0.255273	0.264802	0.266085	0.266121	0.264812	0.265202	0.267879	0.264785	0.266129	0.268985	0.268526	0.268419	0.27009	0.270477	0.260672	0.259646	0.261827	0.261904	0.261585	0.262683	0.261804	0.240841	0.271084	0.248242	0.249786	0.25174	0.254074	0.256781	0.272567	0.288513	0.295464	0.296997	0.299549	0.303396	0.303389	0.289983	0.294383	0.294635	0.191688	0.189629	0.1912	0.19327	0.197622	0.197872	0.178369	0.17947	0.201935	0.197581	0.195885	0.211871	0.212763	0.214727	0.214966	0.215023	0.214418	0.214927	0.202773	0.202251	0.204404	0.202441	0.197083	0.207761	0.208349	0.211639	0.209889	0.20626	0.206485	0.204318	0.203743	0.204911	0.230107	0.216996	0.136849	0.213334	0.218328	0.215149	0.215923	0.215982	0.215854	0.216232	0.218198	0.21776	0.208691	0.210007	0.210673	0.211001	0.210775	0.212185	0.21226	0.212989	0.213427	0.214321	0.214647	0.199287	0.197134	0.209363	0.204739	0.20522	0.207409	0.206652	0.20666	0.202569	0.203432	0.201698	0.202991	0.200037	0.200249	0.222546	0.201401	0.202081	0.207852	0.210825	0.215291	0.216663	0.219872
Pacuta_HTHC_TP6_1721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440897	0.5	0.194026	0.264869	0.247231	0.180293	0.181555	0.181371	0.179681	0.180663	0.184276	0.180267	0.183418	0.187201	0.186497	0.186372	0.189157	0.188901	0.173972	0.17369	0.175722	0.176406	0.1747	0.176632	0.176486	0.1476	0.191587	0.157585	0.157777	0.161672	0.16553	0.168819	0.154754	0.107826	0.11635	0.119783	0.123023	0.130434	0.130268	0.108402	0.114418	0.115025	0.172552	0.169664	0.172255	0.175029	0.181818	0.182295	0.155786	0.157383	0.0844517	0.0777619	0.0751041	0.100489	0.101774	0.104678	0.106005	0.106048	0.105029	0.105761	0.0851944	0.0837739	0.0880077	0.0849457	0.0864195	0.0927198	0.0929278	0.0993398	0.0962215	0.0898896	0.0905318	0.0876571	0.086674	0.0881603	0.0439506	0.105967	0	0.16809	0.175078	0.170393	0.17187	0.172161	0.171933	0.172458	0.175345	0.174565	0.160818	0.162816	0.163716	0.16401	0.164309	0.165726	0.166662	0.16746	0.167934	0.169748	0.16949	0.149351	0.146038	0.160617	0.15583	0.157107	0.159518	0.159029	0.158617	0.153812	0.153688	0.151652	0.153965	0.150062	0.1502	0.111056	0.0742148	0.074019	0.085635	0.0893383	0.0956639	0.0961735	0.104094
Pacuta_HTAC_TP1_1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.440897	0.221339	0.280825	0.266464	0.212221	0.212363	0.212451	0.211303	0.212221	0.215359	0.211771	0.214837	0.218506	0.217294	0.217558	0.220172	0.219857	0.205762	0.205917	0.207697	0.207971	0.206857	0.208499	0.208379	0.182696	0.228348	0.191791	0.19197	0.195128	0.198553	0.201519	0.18902	0.149388	0.156501	0.159363	0.162228	0.168769	0.16874	0.149154	0.154669	0.154878	0.202257	0.199032	0.201412	0.20381	0.210258	0.210535	0.186637	0.187864	0.126615	0.12	0.117473	0.140145	0.141531	0.143871	0.14519	0.145135	0.14432	0.144833	0.126786	0.125497	0.129026	0.126379	0.127445	0.133142	0.133395	0.139187	0.136328	0.130734	0.131295	0.128774	0.128077	0.129039	0.0892482	0.145645	0	0.195754	0.202756	0.197965	0.199092	0.199496	0.199217	0.199692	0.202351	0.201571	0.189318	0.190716	0.191819	0.192049	0.192358	0.193493	0.194439	0.195123	0.195267	0.197346	0.197077	0.179226	0.176236	0.190973	0.184812	0.185674	0.187967	0.187362	0.187219	0.18275	0.18292	0.180873	0.183024	0.179266	0.17976	0.157841	0.115894	0.11483	0.124738	0.127997	0.133831	0.135972	0.142568
SRR6935629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234777	0.00204197	0	0	0.000568151	0	0	0	0	0.466104	0.470996	0.468852	0.469114	0.467559	0.469676	0.462248	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00127432	0.00162262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107682	0.0199348	0.0146014	0.0163712	0.0160805	0.016025	0.0166309	0.0203016	0.0195477	0.00323891	0.00506962	0.00604139	0.00634911	0.00736815	0.0083645	0.00911837	0.0107597	0.0108264	0.0132225	0.0131493	0	0	0.00343037	0	0	0.00127982	0.000232441	0.000184072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR6914151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466023	0.468878	0.467464	0.466761	0.465272	0.467201	0.5	0.462248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000303603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0090629	0.0183101	0.01306	0.0149921	0.0143227	0.0143919	0.0151096	0.0185473	0.0178491	0.00172817	0.00338752	0.00427561	0.00462953	0.00591035	0.00686697	0.00753479	0.00916628	0.00920518	0.0115018	0.0115622	0	0	0.00185881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR6942729	0.00281172	0	0	0	0	0	0.00206273	0.000284117	0.000902161	0	0	0	0.00646268	0.00889943	0.0099308	0.0132677	0.0125298	0.00495866	0.0090751	0.0112696	0	0	0	0.000320054	0.472841	0.477907	0.475245	0.475593	0.473863	0.5	0.467201	0.469676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00783075	0.00840379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0171286	0.0261496	0.0209367	0.0227389	0.0222253	0.0222411	0.022882	0.0265131	0.025729	0.00973586	0.0115961	0.0124727	0.0127364	0.0137159	0.0151006	0.0154275	0.0171237	0.0172765	0.0196021	0.0195021	0	0	0.00990123	0.00364948	0.0045864	0.00796783	0.00655912	0.00672481	0.0000521853	0.000560459	0	0.0010958	0	0	0.00144026	0	0	0	0	0	0	0.000381737
SRR6942678	0.00211839	0	0	0	0	0	0.00175211	0	0	0	0	0	0.00458604	0.0079571	0.00860083	0.0119589	0.0113896	0.00356729	0.00785481	0.00959663	0	0	0	0	0.471989	0.476721	0.474473	0.474557	0.5	0.473863	0.465272	0.467559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00786387	0.00833845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169696	0.0260385	0.0207228	0.0225977	0.0220543	0.0220378	0.0226851	0.0262565	0.0255647	0.00954428	0.0114579	0.0122031	0.0124159	0.0135288	0.0148047	0.0152275	0.0169344	0.0170012	0.0193981	0.0194135	0	0	0.00970748	0.00357928	0.00429157	0.00770198	0.00635238	0.00649023	0	0.000419916	0	0.00102641	0	0	0.00136857	0	0	0	0	0	0	0.000302073
